CELL_LINE_NAME,COSMIC_ID,DRUG_ID,DRUGID_COSMICID,FOLD_DILUTION,MAX_CONC,fd_num_0,fd_num_1,fd_num_2,fd_num_3,fd_num_4,fd_num_5,fd_num_6,fd_num_7,fd_num_8,fd_num_9,norm_cells_0,norm_cells_1,norm_cells_2,norm_cells_3,norm_cells_4,norm_cells_5,norm_cells_6,norm_cells_7,norm_cells_8,norm_cells_9,drug_name,CCL_name,dif_first,dif_last
U-698-M,909777,176,176_909777,2,32.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.951875815,0.979321616,0.936617864,0.927127923,0.74128143,0.376167796,0.08562474,0.058232109,0.049667728,IPA-3,U-698-M,0.04812418500000004,0.008564380999999996
KYM-1,1240166,301,301_1240166,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.988467041,0.953817653,0.947313553,0.920541298,0.911542252,0.575424204,0.047067896,0.02867626,0.055099947,PHA-793887,KYM-1,0.011532958999999954,0.026423687000000005
A3-KAW,910935,306,306_910935,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.96184326,0.827490931,0.695534949,0.468698754,0.261520181,0.049478591,0.029312489,0.0147586,0.008232204,Fedratinib,A3-KAW,0.03815674000000002,0.006526396
NCI-H2347,687820,136,136_687820,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.955179256,0.820846006,0.805568039,0.642685265,0.453376414,0.317387878,0.144251518,0.050723608,0.04877154,Mitomycin-C,NCI-H2347,0.04482074400000002,0.0019520680000000012
CHP-212,906820,1026,1026_906820,2,1.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.973581543,0.965694096,0.869916955,0.612798703,0.367368911,0.133892116,0.055567606,0.042525124,0.051484651,Tanespimycin,CHP-212,0.026418457000000006,0.008959527000000002
OV-90,1240197,1031,1031_1240197,2,0.2,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.970543058,0.922900203,0.802997036,0.676547068,0.470769218,0.171205968,0.111101874,0.06362269,0.042886194,Elesclomol,OV-90,0.02945694200000004,0.020736495999999993
Farage,1297449,176,176_1297449,2,32.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.971106001,0.97360331,0.859595731,0.841528619,0.635528718,0.127401246,0.01496993,0.005652759,0.007079258,IPA-3,Farage,0.028893999000000004,0.0014264989999999995
SR,905965,87,87_905965,2,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.976792404,0.958411936,0.925376075,0.713398573,0.057925541,0.019360072,0.01728854,0.018008513,0.018907097,GW843682X,SR,0.023207595999999997,0.0008985840000000009
KYSE-510,907321,190,190_907321,2,64.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.96176058,0.929095004,0.806125475,0.536927878,0.107227215,0.026156846,0.014080427,0.012699557,0.018520386,Bleomycin,KYSE-510,0.038239420000000024,0.005820829
SU-DHL-8,1331038,200,200_1331038,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.963516375,0.767912815,0.5589075,0.073069085,0.006749602,0.010157905,0.008995521,0.010190971,0.011938362,Dacinostat,SU-DHL-8,0.03648362500000002,0.0017473909999999992
BICR31,1290725,170,170_1290725,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.976346245,0.720780831,0.601431143,0.183337311,0.00038991,0.014484651,0.016403241,0.010551332,0.000193453,Shikonin,BICR31,0.023653755,0.010357879
A101D,910921,274,274_910921,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.989680084,0.983960623,0.990991234,0.753467407,0.558405564,0.179877769,0.054107669,0.01952973,0.01355437,Belinostat,A101D,0.01031991600000004,0.005975359999999999
RKO,909698,328,328_909698,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.955668316,0.752782875,0.388987602,0.139250462,0.064256415,0.044124283,0.034745463,0.048581077,0.046488127,SNX-2112,RKO,0.04433168399999998,0.002092950000000003
HDLM-2,924110,219,219_924110,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.951933573,0.887387901,0.728262036,0.640245407,0.263643922,0.097811761,0.035805009,0.030247066,0.038266075,AT-7519,HDLM-2,0.04806642699999997,0.008019008999999997
ACN,906803,133,133_906803,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.984356423,0.877360614,0.639285657,0.453756167,0.272248303,0.248429305,0.122641025,0.057395052,0.020802905,Doxorubicin,ACN,0.015643576999999964,0.036592147000000005
COLO-829,687448,274,274_687448,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.958062428,0.844527254,0.81803675,0.617337266,0.664376993,0.403056344,0.291136299,0.21350723,0.176739722,Belinostat,COLO-829,0.041937572000000034,0.036767508000000004
MFH-ino,925343,273,273_925343,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.965112914,0.955441728,0.94550344,0.822300659,0.867582971,0.516954411,0.274355387,0.063644824,0.028743391,CUDC-101,MFH-ino,0.03488708600000001,0.034901433
NCI-SNU-1,908444,225,225_908444,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.9990396,0.94498244,0.797273676,0.680610283,0.762300999,0.691516242,0.554990718,0.0551126,0.015169034,Genentech Cpd 10,NCI-SNU-1,0.0009603999999999724,0.039943566
LXF-289,753592,194,194_753592,2,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.957625997,0.984817138,0.972533148,0.936042562,0.331052153,0.215605076,0.183500963,0.139857438,0.130112492,Luminespib,LXF-289,0.04237400300000005,0.009744946000000004
EFO-27,906852,157,157_906852,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.979022397,0.956680633,0.930132983,0.869262878,0.465014578,0.135102258,0.128242888,0.141058995,0.106185997,JNK-9L,EFO-27,0.020977602999999956,0.03487299799999999
NCI-SNU-1,908444,272,272_908444,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.966562258,0.962861669,0.832929716,0.737783303,0.543056534,0.317187988,0.211123821,0.180348719,0.133939135,AR-42,NCI-SNU-1,0.03343774200000005,0.046409584000000004
LS-123,907792,273,273_907792,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.97955685,0.970348715,0.946109991,0.940551815,0.856581947,0.764477707,0.122064104,0.041344656,0.032063689,CUDC-101,LS-123,0.020443149999999966,0.009280967000000001
SK-MEL-2,905955,180,180_905955,2,0.512,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.967104219,0.505335047,0.133760111,0.097230694,0.072073155,0.0433442,0.044134838,0.063479591,0.048048616,Thapsigargin,SK-MEL-2,0.03289578100000001,0.015430975
MEC-1,1330943,152,152_1330943,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.962635763,0.932474416,0.895272201,0.751041354,0.704463735,0.442480835,0.247475167,0.152788404,0.11005063,CP466722,MEC-1,0.03736423700000002,0.04273777399999999
NCI-H510A,753605,180,180_753605,2,0.512,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.984092919,0.929667185,0.922466384,0.908844446,0.582540326,0.185621406,0.043939957,0.025978933,0.017858929,Thapsigargin,NCI-H510A,0.015907081000000045,0.008120004
PCI-4B,1298531,170,170_1298531,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.957998156,0.909008072,0.489871697,0.093735147,0.022367101,0.013619852,0.023898899,0.013519256,0.015956414,Shikonin,PCI-4B,0.042001843999999955,0.0024371579999999983
KARPAS-422,907274,245,245_907274,2,40.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.959684321,0.927249442,0.920875547,0.959846663,0.905423915,0.764699983,0.21254572,0.004254909,0.001230863,UNC0638,KARPAS-422,0.04031567899999999,0.0030240460000000003
RKO,909698,219,219_909698,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.962768888,0.953743303,0.841863322,0.616462457,0.185853477,0.093190477,0.088031434,0.078144587,0.102326918,AT-7519,RKO,0.037231111999999955,0.024182331
KARPAS-422,907274,176,176_907274,2,32.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.97551622,0.998761331,0.922281952,0.963245172,0.912406398,0.832849265,0.353652646,0.029588371,0.004545951,IPA-3,KARPAS-422,0.024483779999999955,0.02504242
IMR-5,907170,300,300_907170,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.974798384,0.930593527,0.576474453,0.109837115,0.062210569,0.024946888,0.034091034,0.019504033,0.007345691,CX-5461,IMR-5,0.025201616000000038,0.012158342
DU-4475,906844,190,190_906844,2,64.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.957986555,0.84507091,0.55473853,0.336448232,0.250303803,0.146354328,0.123205556,0.065844197,0.028819997,Bleomycin,DU-4475,0.04201344500000004,0.03702419999999999
HT-1376,907066,293,293_907066,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.997470293,0.955298054,0.940104727,0.557647777,0.484491349,0.159952573,0.122028221,0.115420522,0.122721226,Amuvatinib,HT-1376,0.002529706999999992,0.007300704000000005
KARPAS-422,907274,272,272_907274,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.964825535,0.914259817,0.822094156,0.729756076,0.564417688,0.396896075,0.135470058,0.01956435,0.017294916,AR-42,KARPAS-422,0.03517446499999999,0.0022694340000000007
Ramos-2G6-4C10,910401,1057,1057_910401,2,0.25,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.954732655,0.881219123,0.681233106,0.426287964,0.20862903,0.055074917,0.029857013,0.019311601,0.018137012,Dactolisib,Ramos-2G6-4C10,0.04526734499999996,0.0011745890000000002
T84,909761,201,201_909761,2,0.032,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.994803409,0.612945161,0.336558794,0.122627015,0.118798304,0.117329619,0.110381216,0.091835263,0.068214747,Epothilone B,T84,0.005196591000000028,0.023620515999999994
HT-1376,907066,170,170_907066,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.97520259,0.963325206,0.943072204,0.736002328,0.069217664,0.023279728,0.013615889,0.012204772,0.008308296,Shikonin,HT-1376,0.02479741000000002,0.0038964759999999994
KARPAS-422,907274,136,136_907274,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.961095016,0.94794461,0.855011028,0.701066784,0.442560199,0.25376276,0.128164733,0.034952734,0.011211433,Mitomycin-C,KARPAS-422,0.038904983999999976,0.023741301
Ramos-2G6-4C10,910401,1050,1050_910401,2,4.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.970402517,0.900169767,0.858679945,0.91512991,0.912461607,0.870951677,0.386176168,0.185491911,0.169671846,ZM447439,Ramos-2G6-4C10,0.02959748299999998,0.015820065000000022
HuO9,907072,163,163_907072,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.962834926,0.920030584,0.863015327,0.672114497,0.477052979,0.352975927,0.239666844,0.153886568,0.185518864,JQ1,HuO9,0.03716507400000002,0.031632296000000004
MOLT-13,908146,88,88_908146,2,5.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.950215497,0.908316033,0.89374693,0.748830085,0.550937004,0.243573599,0.014840811,-0.005007199,-0.0067087,Entinostat,MOLT-13,0.049784503000000035,0.0017015009999999994
OCI-LY-19,1330984,157,157_1330984,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.988523657,0.899307973,0.901872861,0.769366665,0.577681048,0.178253446,0.035909132,0.027734423,0.02772605,JNK-9L,OCI-LY-19,0.011476343,8.37300000000249e-06
NCI-H2170,687815,276,276_687815,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.986616953,0.978573468,0.961105512,0.897081531,0.822460172,0.365756101,0.29807599,0.131566527,0.114144702,CAY10603,NCI-H2170,0.013383047000000037,0.017421824999999988
DU-4475,906844,83,83_906844,2,1.2,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.963297335,0.911525603,0.837032193,0.734959969,0.54954277,0.384162651,0.229238919,0.193752879,0.148584107,JW-7-52-1,DU-4475,0.03670266499999997,0.045168771999999996
ACN,906803,71,71_906803,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.980529229,0.914454079,0.841563597,0.669666515,0.759772596,0.437637292,0.371758067,0.213596611,0.194006609,Pyrimethamine,ACN,0.019470771000000053,0.019590001999999995
SUP-M2,1331040,273,273_1331040,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.950703368,0.913231673,0.482671335,0.302558123,0.20750897,0.087050949,0.023618636,0.020021228,0.012202144,CUDC-101,SUP-M2,0.04929663200000001,0.007819083999999999
A3-KAW,910935,344,344_910935,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.996842465,0.949562744,0.79209645,0.567764778,0.053286542,0.006825602,0.008408492,0.00506698,0.005255729,THZ-2-49,A3-KAW,0.0031575350000000446,0.0001887490000000002
H2722,1290812,272,272_1290812,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.956964252,0.96858055,0.892003735,0.914751713,0.719944579,0.527202967,0.245037641,0.087634987,0.051482889,AR-42,H2722,0.043035747999999985,0.036152098
CESS,910688,295,295_910688,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.962143534,0.791627753,0.73982081,0.474619768,0.357801287,0.286567613,0.196667536,0.121276472,0.088115006,NVP-BHG712,CESS,0.03785646600000003,0.033161466
RCC-AB,1524418,344,344_1524418,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.986047336,0.898749316,0.80719371,0.79763572,0.01399718,0.010329823,0.019239261,0.031685411,0.013462941,THZ-2-49,RCC-AB,0.013952663999999948,0.018222469999999998
GB-1,687568,136,136_687568,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.958669946,0.868029007,0.536848954,0.718067752,0.23189496,0.215587161,0.127161411,0.071837341,0.103131989,Mitomycin-C,GB-1,0.041330054000000005,0.031294647999999994
D-542MG,753549,276,276_753549,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.981391424,0.950888527,0.812459372,0.808164183,0.569196101,0.223394843,0.077527479,0.040461166,0.034376999,CAY10603,D-542MG,0.018608575999999988,0.0060841670000000014
SK-HEP-1,909719,182,182_909719,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.959947943,0.665569694,0.40559986,0.236149344,0.151866421,0.095201819,0.001476877,-0.004282838,-0.005269504,Obatoclax Mesylate,SK-HEP-1,0.04005205700000003,0.0009866660000000006
RCC-AB,1524418,346,346_1524418,2,2.5,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.983009869,0.83333879,0.882647474,0.496179932,0.177066242,0.110664223,0.082883763,0.123422985,0.101358189,THZ-2-102-1,RCC-AB,0.01699013100000002,0.022064795999999998
HT,907063,196,196_907063,2,4000.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.960649601,0.973109462,0.881895686,0.84843407,0.633594242,0.145859569,0.045506713,0.012377815,0.00407053,Phenformin,HT,0.039350399000000036,0.008307285000000001
